ColorID,Skill Name,Description,Ships,Retrofit?,Augment?,Fate?
Red[715],Venus Friends,"Every 20s after the start of the battle, fire a special barrage (damage scales with skill level). Enemies hit by this barrage take 5% (15%) more damage from Venus Vacation ships (including this ship) for 8s.",Misaki,,,
Red[716],Vichya's Black Lance,"Every 5s: performs a Lv.1 (Lv.10) special attack (DMG is based on the skill's level) and increases this ship's FP and TRP by 3.5% (8%) (can be stacked up to 3 times). When an enemy is hit by this attack: increases that enemy's cannon and torpedo DMG taken from L'Indomptable by 5% (15%) (does not stack). Every 4 times this attack is performed: fires a Lv.1 (Lv.10) special barrage (DMG is based on the skill's level). Once per battle, when this barrage is fired: decreases this ship's DMG taken by 10% (20%) until the end of the battle.",L'Indomptable,,,
Red[717],Vicious Rend,For the first 60s after the battle starts: executes a Lv.1 (Lv.10) special slashing attack every 3s (DMG is based on the skill's level). Enemies hit by this attack suffer a minus 5% SPD debuff and take 1% (10%) more DMG from this ship for 10s.,Hunter META,,,
Red[718],Victorious Song,"Increases this ship's DMG dealt to BBs by 10% (20%) and decreases her volley DMG receivedVolley DMG refers to plunging shots, or shots that travel in an arc.

 by 10% (20%). Increases your CVs' and CVLs' DMG dealt to BBs by 5% (10%).",Victorious,,,
Red[719],Victorious Song+,Increases this ship's DMG dealt to BBs by 10% (20%) and decreases her volley DMG received by 10% (20%). Increases your CVs' and CVLs' DMG dealt to BBs by 5% (10%) and increases your Flagship's DMG dealt to BBs by 5%. When this ship's Airstrike finishes loading: increases this ship's AVI by 4% (10%) (can be stacked up to 2 times). (Replaces Victorious Song),Victorious,,Needs Augment,
Red[720],Victory Slash,115s after battle starts: unleashes a devastating barrage (DMG is based on skill's level).,Purple Heart,,,
Red[721],Vigilant Supporter,"At the start of the battle, if there is a CV or CVL afloat in the same fleet as this ship, increase this ship's Crit Rate by 20% (35%). For each CV or CVL in the same fleet: increases this ship's damage dealt to enemy DDs and CLs by 4% (10%), up to a maximum of three stacks. For the first four battles of each sortie that this ship takes part in: decreases damage taken by 5% (10%) for all CVs and CVLs in the same fleet. (Damage reduction also applies to Reno herself.)[Operation Siren]

For the 1st and 2nd battles of each sortie that this ship takes part in: decreases damage taken by 5% (10%) for all CVs and CVLs in the same fleet. (Damage reduction also applies to Reno herself.)
[This skill's sortie battle counter resets when moving to a new area or changing your formation within Operation Siren.]",Reno,,,
Red[722],Viola Spear,"When this ship fires its main guns, 20% (50%) chance to fire a special barrage (damage dealt scales with skill level, 10s cooldown between activations). If there are two or more Sardegna Empire ships in your fleet (including this ship), increase the proc chance by 20%.",Pola,,,
Red[723],Violet Lightning Storm,"When this ship fires her Main Guns: 50% (100%) chance to fire a Lv.1 (Lv.10) special barrage (DMG is based on the skill's level); if this ship has a Sakura Empire Main Gun equipped, this barrage is improved. This special barrage has 50% increased Crit Rate, and the lightning bolts from this barrage inflict a special debuffIn-game description incorrectly describes this as Armor Break (Firepower) to enemies hit, increasing their DMG taken by 5% for 8s; if the enemy hit has Heavy Armor, the debuffIn-game description incorrectly describes this as Armor Break (Firepower) is increased to 10% instead.",Musashi,,,
Red[724],Voroshilov's Icebind,"This ship gains a special Lv.1 (Lv.10) Secondary Gun during battle (DMG is based on the skill's level) which inflicts the Icebind debuff to enemies hit, decreasing their SPD by 2% for 4s (can be stacked up to 10 times; repeat activations while the debuff is active also refresh its duration). Every 18s: 50% (100%) chance to fire a Lv.1 (Lv.10) special barrage (DMG is based on the skill's level); when this barrage hits an enemy with the Icebind debuff, removes the debuff and instead increases that enemy's cannon DMG taken by 5% for 8s.",Voroshilov,,,
Red[725],Vspyshka's Roar,"When the battle starts, and every 20s: summons a Lv.1 (Lv.10) support unit Vspyshka to fight in the battle for 10s. Vspyshka's stats change based on Kirov META's stats. The higher the skill level, the higher Vspyshka's stats and the more DMG it deals.",Kirov META,,,
Red[726],Wahrheit,This ship's first Volley will always Critically Hit. While equipping a CL Gun in the Auxiliary Weapon slot: sets the Range of the CL Gun to 65 (90) and decreases their DMG by 35%.,Bismarck,,,
Red[727],War Without Cease,When this ship sinks an enemy: increases this ship's ACC by 1% (4%) until the battle ends (can be stacked up to 5 times). When this ship's torpedoes finish loading: increases this ship's Crit Rate by 1% (10%) for each enemy on the battlefield (lasts 12s; can stack up to 5 times).,Kimberly META,,,
Red[728],Warcry of Unity,For each Northern Parliament and/or Dragon Empery ship in the same fleet as this ship: increases this ship's FP and Accuracy by 1% (5%) (can be stacked up to 4 times.) This skill only works for the first 2 battles of each sortie this ship takes part in. [This skill's sortie battle counter resets when moving to a new area or changing your formation within Operation Siren.],Sovetskaya Rossiya,,,
Red[729],Wargod of Solomon,"When this ship fires its Main Guns: 5% chance to increase this ship's FP, RLD, and EVA by 20% (40%) for 8s.",Laffey,,,
Red[730],Wargod of Solomon+,"When this ship fires her Main Guns: 5% chance to increase this ship's FP, RLD, and EVA by 20% (40%) for 8s. When the battle starts: restores 4% (10%) of this ship's max HP, but decreases her SPD by 5 for 8s; 8s after the battle starts: increases this ship's FP and TRP by 4.5% (12%).",Laffey,,Needs Augment,
Red[731],Warrior Soul,Increases this ship's Speed by 3 (8) and FP by 3% (15%).,Ning Hai,Needs Retrofit,,
Red[732],Warrior Soul,Increases this ship's Speed by 3 (8) and FP by 3% (15%).,Ping Hai,Needs Retrofit,,
Red[733],Wave-Breaking Speardancer,When the battle starts: increases this ship's EVA by 10% (25%); if there are other Dragon Empery ships in your fleet: also increases this ship's FP and TRP dealt by 4.5% (12%). Every 3rd time this ship fires her main guns: fires a Lv.1 (Lv.10) special barrage (damage is bases on the skill's level); enemies hit by this barrage take 4.5% (12%) increased DMG from this ship for 8s.,Hai Chi,,,
Red[734],Westward Trident,Increases this boat's OXY by 2 (20) and damage against Light armor by 5% (15%). When this boat resurfaces: fires a special torpedo barrage (DMG is based on the skill's level).,U-37,,,
Red[735],Whirlpool Warning?,When the battle starts: increases this ship's EVA by 1% (10%). Every 20s: 45% (75%) chance to spawn a whirlpool that draws in and deals DMG to enemies for 1s (whirlpool DMG is based on the skill's level).,Charybdis,,,
Red[736],White Requiem,Increases this ship's AVI and ACC by 5% (15%). Every 8s: your fleet gains 8 AP.,Klaudia Valentz,,,
Red[737],White Requiem+,"Increases this ship's AVI and ACC by 5% (15%). Every 8s: your fleet gains 8 AP. Every 2 timesIn game description incorrectly states ""The second time""

 this ship's ""Frozen Lily"" skill activates, activates ""Fatal Drive - White Requiem"" Lv.1 (Lv.10) (DMG is based on the level of the ship's ""White Requiem"" skill).",Klaudia Valentz,,Needs Augment,
Red[738],White Tiger's Prance,Provides 1 Missile Strike charge. Decreases the duration this ship Burns by 3s and decreases her Burn DMG taken by 5.0% (15.0%). Every 15s: fires a Lv.1 (Lv.10) special barrage that increases Torpedo DMG taken by 8.0% for 6s to enemies hit.,Chang Chun,Needs Retrofit,,
Red[739],Wild Dualism,When launching an odd-numbered airstrike: launches extra torpedo bombers. When launching an even-numbered airstrike: launches extra dive bombers. Damage is based on skill level.,Ookami Mio,,,
Red[740],Wings of Soaring Flames,"When this ship launches an airstrike, launch an aerial barrage. The barrage planes fire rockets that inflict Burn to enemies hit. (Barrage damage and burn damage scale with skill level and this ship's AVI stat. This burn stacks with other sources of burn.)",Ticonderoga,,,
Red[741],Witch's Prank,"When this ship launches an Airstrike: 40% (70%) chance to launch an additional special airstrike (DMG is based on skill's level), inflicting Flooding and Burn DMG to enemies hit.",Saratoga,Needs Retrofit,,
Red[742],With Victory Comes Glory!,"During a sortie, for each enemy fleet sunk by the fleet this ship is in: increases this ship's FP and TRP by 0.5% (5%) (can be stacked up to 3 times). Increases this ship's DMG dealt with torpedoes based on her proximity to the enemy at the time of firing (the closer she is, the more DMG they deal, up to a maximum of 5% (15%) when within 10 units or less).",Pompeo Magno,,,
Red[743],Wolf Pack Formation - U-37,"Increases this boat's Speed by 3 and RLD by 8% (18%). For each Iron Blood SS in the same fleet: increases this boat's TRP, EVA, and Accuracy by 1.5% (6%).",U-37,,,
Red[744],Wolf Pack Formation - U-96,"Increases Accuracy by 1% (10%) and Crit DMG by 5% (15%) for all your Iron Blood SSs. Additionally, for each Iron Blood SS in your fleet: increases this boat's Accuracy, RLD, and EVA by 1.5% (6%).",U-96,,,
Red[745],Wolf Pack Formation - U81,"Increases own Evasion by 20% (40%). During battle, increases own Torpedo stat, Reload and Accuracy by 2.5% (7%) per Iron Blood submarine in the same fleet.",U-81,,,
Red[746],Wolf Pack Tactics,"For each Iron Blood SS in your fleet: increases this boat's TRP, RLD, and Accuracy by 1.5% (6%).",U-110,,,
Red[747],Wolf Pack Tactics,"For each Iron Blood SS in your fleet: increases this boat's TRP, RLD, and Accuracy by 1.5% (6%).",U-1206,,,
Red[748],Wolf Pack Tactics,"For each Iron Blood SS in your fleet: increases this boat's TRP, RLD, and Accuracy by 1.5% (6%).",U-410,,,
Red[749],Wolf Pack Tactics,"For each Iron Blood SS in your fleet: increases this boat's TRP, RLD, and Accuracy by 1.5% (6%).",U-522,,,
Red[750],Wolf Pack Tactics,"For each Iron Blood SS in your fleet: increases this boat's TRP, RLD, and Accuracy by 1.5% (6%).",U-556,,,
Red[751],Wolf Pack Tactics,"For each Iron Blood SS in your fleet: increases this boat's TRP, RLD, and Accuracy by 1.5% (6%).",U-557,,,
Red[752],Wolf Pack Tactics,"For each Iron Blood SS in your fleet: increases this boat's TRP, RLD, and Accuracy by 1.5% (6%).",U-73,,,
Red[753],Wolf Pack Tactics - U-557,"Increases this boat's TRP, ACC, and RLD by 1.5% (6%) for each Iron Blood SS in the same fleet. When this boat leaves the battle: fires a Lv. 1 (Lv.10) special barrage based on the number of hits this boat scored with her torpedoes (DMG is based on the skill's level; barrages changes at 2, 6, 10 torpedoes hit respectively).",U-557,,Needs Augment,
Red[754],Xuanwu's Tenacity,Provides 1 Missile Strike charge. Decreases the duration this ship Burns by 3s and decreases her Burn DMG taken by 5% (15%). Every 15s: fires a Lv.1 (Lv.10) special barrage (DMG is based on the skill's level) and deploys a shield (lasts 6s) around the frontmost ship in your Vanguard that can negate up to 6 enemy shells.,Tai Yuan,Needs Retrofit,,
Red[755],You Can't Escape♪,"When this ship launches an airstrike: 70% (100%) chance to lower the SPD of all enemies to 0 over 2s, keep it at 0 for 2s, then gradually restore their SPD to normal over 2s; when this effect activates: targets 1 random enemy (prioritizing humanoid enemies) and lowers their EVA by 10% (20%) for 6s.Each sortie, for the first 3 battles fought by a fleet this ship is NOT in: when that fleet's Flagship fires her first Main Gun volley or airstrike: expends all stacks of No Mercy and, after 2s, activates one of the following effects based on the number of No Mercy stacks expended:3 to 5: decreases the SPD of all enemies by 20% for 2s;
6 to 8: decreases the SPD of all enemies by 60% for 2s;
9: decreases the SPD of all enemies by 100% for 2s.",Implacable,,,
Red[756],Your Hero is Here~☆,"When the battle starts, and every 20s: performs a Lv.1 (Lv.10) Hero Knockout or Hero Slash attack and increases this ship's FP, TRP, and ASW by 15% (30%) (special attack DMG is based on the skill's level; the stat buffs gradually decrease to 0 over 20s).",Hero,,,
